title,text,url,embedding
백일해,"보르데텔라 백일해균에 감염되어 발생하는 호흡기 질환. [정의] 백일해는 보르데텔라 백일해균(Bordetella pertussis, 그람 음성균)에 의한 감염으로 발생하는 호흡기 질환으로, ‘흡’ 하는 소리, 발작, 구토 등의 증상이 동반된 14일 이상의 특징적인 기침 양상을 보인다. 연령이 어릴수록 사망률이 높아 1세 미만의 사망률이 가장 높게 나타났지만, 현재는 예방 접종으로 발생이 현저히 감소하였다. [원인] 백일해의 원인균은 보르데텔라 백일해균(Bordetella pertussis, 그람 음성균)으로 인간이 유일한 숙주이다. 직접적인 접촉에 의하여 전파되거나 기침을 할 때 튀어나온 비말을 통하여 호흡기 전파가 이루어진다. 백일해에 감염되었으나 특징적인 백일해 소견이 없는 성인이 주요 감염원 역할을 한다. [증상] 잠복기는 3~12일이며 6~8주에 걸쳐 3단계의 임상 경과를 취한다. 1) 카타르기: 가장 전염력이 강한 시기로 1~2주 지속되며 콧물, 결막염, 눈물, 경미한 기침, 낮은 발열의...",https://terms.naver.com/entry.naver?docId=926652&cid=51007&categoryId=51007,"[0.07901866734027863, -0.005430189892649651, -0.0789153128862381, -0.03292867913842201, 0.0903821736574173, 0.00010568322613835335, 0.02760252170264721, 0.05786944925785065, 0.06722826510667801, -0.00439469376578927, 0.009241405874490738, 0.019734704867005348, 0.04451581835746765, -0.01959926262497902, -0.049342360347509384, 0.035603538155555725, 0.03847373649477959, -0.11250072717666626, -0.003975659608840942, -0.018068652600049973, 0.007933364249765873, -0.035671986639499664, -0.07265602797269821, 0.07908350974321365, 0.07636567950248718, 0.05229273810982704, -0.03167303279042244, 0.069195955991745, 0.07181708514690399, -0.0109722800552845, -0.063496895134449, -0.056199174374341965, 0.004964523483067751, -0.10510645806789398, 0.08942240476608276, 0.0246664397418499, -0.012086223810911179, -0.026134168729186058, 0.042916323989629745, -0.07788844406604767, 0.003280469449236989, 0.026997050270438194, 0.024777663871645927, 0.0815766230225563, 0.06489201635122299, 0.03134313225746155, -0.023093435913324356, 0.045632362365722656, -0.07094445079565048, -0.0011644691694527864, -0.030859362334012985, 0.05539689213037491, 0.05194154754281044, 0.05900397151708603, 0.0642610415816307, -0.052584487944841385, -0.020875733345746994, -0.0771477147936821, -0.042453352361917496, 0.04344609007239342, 0.028332242742180824, -0.02715548500418663, -0.035187654197216034, 0.04663480445742607, 0.07082673907279968, 0.05179278552532196, -0.005119034089148045, 0.026240088045597076, 0.027670450508594513, -0.015746930614113808, -0.04657197371125221, 0.02959504909813404, 0.02722379006445408, -0.028775032609701157, 0.00045190463424660265, 0.011584346182644367, 0.0700041875243187, -0.05885704234242439, 0.05169391632080078, -0.024827763438224792, -0.050291359424591064, -0.008497308008372784, -0.043853871524333954, -0.010879687033593655, -0.049041830003261566, 0.09690962731838226, 0.050304945558309555, -0.052592936903238297, 0.05104739964008331, -0.061057765036821365, 0.03243260085582733, 0.07189647108316422, -0.0414012148976326, -0.04514773190021515, -0.037000708281993866, -0.036582592874765396, -0.08618069440126419, 0.033811330795288086, 0.06831063330173492, -0.015088356100022793, 0.09571214020252228, -0.04795035719871521, 0.05078864470124245, -0.08474379032850266, -0.04148996248841286, 0.06920895725488663, 0.06412860751152039, -0.0025435357820242643, 0.06408044695854187, -0.04316101223230362, -0.03707236051559448, 0.03126208484172821, 0.05680450424551964, 0.016391094774007797, -0.09061065316200256, -0.037607114762067795, 0.020646724849939346, -0.08347506821155548, 0.026399994269013405, -0.061469532549381256, 0.04689060524106026, -0.010872985236346722, -0.09287212789058685, -0.059569939970970154, -0.07690116763114929, -0.03184518963098526, 0.04728156328201294, 0.06151043623685837, 0.02315829135477543, 0.04467771574854851, 0.051175307482481, -0.003239688463509083, 0.011178304441273212, 0.0641191154718399, 0.05999576300382614, 0.07228083163499832, -0.022635163739323616, 0.015184423886239529, -0.01199100911617279, -0.0772223100066185, -0.04096899926662445, 0.029603106901049614, -0.02673794887959957, 0.06252919137477875, 0.0535297766327858, 0.03357996419072151, 0.08654865622520447, -0.02718214876949787, 0.09536407142877579, -0.03785112500190735, 0.07667630165815353, -0.05758724734187126, 0.08628580719232559, 0.024114083498716354, 0.04854774847626686, -0.029933396726846695, -0.013757587410509586, -0.010582905262708664, 0.04080495983362198, 0.05725368857383728, -0.055059898644685745, -0.06550637632608414, -0.114418163895607, -0.02900022454559803, 0.010731241665780544, -0.12771965563297272, 0.026012150570750237, 0.08681116998195648, -0.06418182700872421, -0.07001893222332001, -0.015779618173837662, 0.04666101932525635, -0.06523928046226501, 0.10639956593513489, -0.026467466726899147, 0.062147125601768494, -0.07418514788150787, 0.06549937278032303, 0.08176832646131516, 0.060310330241918564, -0.05278196185827255, -0.03701653704047203, -0.04382220283150673, -0.08775899559259415, -0.030697522684931755, -0.04839913547039032, -0.08238175511360168, 0.040120258927345276, 0.07090180367231369, -0.04956968501210213, -0.03457379713654518, 0.05252668261528015, -0.05391114577651024, -0.06352566927671432, -0.017759090289473534, 0.03992211073637009, -0.05876462534070015, 0.01399803627282381, 0.03348178043961525, -0.002356652170419693, 0.04959793761372566, -0.043063934892416, 0.057881228625774384, 0.036085374653339386, 0.07741747796535492, -0.010126231238245964, -0.021780550479888916, 0.03408246114850044, -0.06775672733783722, 0.056074660271406174, 0.023250218480825424, -0.024920886382460594, -0.06032675877213478, 0.038624104112386703, -0.032868582755327225, -0.03189517930150032, -0.01384153962135315, 0.04510219022631645, -0.0810016393661499, 0.05787693336606026, 0.020720334723591805, -0.007045108359307051, -0.03923230245709419, -0.09214036166667938, 0.047262489795684814, 0.004747118800878525, 0.03380879387259483, -0.0656740739941597, -0.00023430792498402297, 0.04973302036523819, -0.06106483191251755, -0.019481690600514412, -0.03080674074590206, -0.04815179854631424, -0.03568170592188835, -0.030267242342233658, 0.03177172690629959, 0.035126060247421265, 0.021565815433859825, -0.03368907794356346, -0.033512406051158905, -0.0028938045725226402, 0.09886429458856583, -0.06736273318529129, 0.015801865607500076, -0.026065325364470482, 0.028373192995786667, 0.05894707888364792, -0.03147079795598984, 0.03476810082793236, 0.03642689436674118, -0.08869747817516327, -0.03396863862872124, -0.06496688723564148, -0.06364183872938156, 0.04976167157292366, 0.054698146879673004, 0.07903018593788147, -0.03634696081280708, -0.022895418107509613, 0.05653878301382065, 0.008934536017477512, 0.07060699164867401, 0.0616951547563076, 0.06437365710735321, 0.010222633369266987, -0.05742901563644409, -0.007249048445373774, -0.0577426478266716, -0.0388653390109539, -0.03386129066348076, 0.04508785903453827, 0.004445929545909166, -0.003940830007195473, -0.06513790041208267, -0.06211987882852554, 0.05756090208888054, 0.1310906559228897, -0.06833286583423615, -0.054604921489953995, -0.0019300398416817188, 0.04797665774822235, 0.05320478975772858, 0.0343426838517189, 0.05663018301129341, -0.033322468400001526, -0.06550920754671097, 0.04306310787796974, 0.007442247588187456, -0.01334667019546032, -0.00694067869335413, -0.02130649797618389, 0.05375989153981209, -0.06484853476285934, 0.06290450692176819, 0.04353286325931549, 0.009565675631165504, 0.08582273125648499, -0.05895697697997093, -0.012929701246321201, -0.027563748881220818, -0.02989085763692856, 0.00113023747690022, 0.026232557371258736, -0.08653917163610458, -0.010366532951593399, -0.05959414318203926, 0.029206406325101852, 0.02829858474433422, -0.0005102879367768764, 0.06838596612215042, 0.008679901249706745, -0.04821987822651863, -0.07141771912574768, 0.08474826067686081, -0.002817471046000719, -0.025351909920573235, 0.08145458251237869, -0.049497079104185104, -0.04430018737912178, -0.002264142269268632, -0.052349597215652466, -0.0010407839436084032, -0.037409137934446335, 0.05561283230781555, 0.02678498439490795, -0.03826441243290901, -0.022034943103790283, 0.01730627752840519, -0.02091483399271965, 0.027766255661845207, -0.07391989231109619, -0.03564387187361717, 0.004085486754775047, -0.03883405029773712, -0.05051179602742195, -0.05470738932490349, 0.023365048691630363, -0.05095617473125458, -0.019805265590548515, 0.019138216972351074, -0.008287589997053146, -0.05812685564160347, 0.043280426412820816, -0.06687571108341217, -0.0938059613108635, 0.028572313487529755, -0.036144547164440155, -0.08074584603309631, 0.01599573716521263, -0.01999427005648613, -0.0776505246758461, 0.0036864113062620163, 0.04220549762248993, -0.026288535445928574, 0.024884885177016258, -0.05051049217581749, -0.064376600086689, 0.04230310767889023, 0.01561122015118599, -0.06311706453561783, -0.047832440584897995, 0.04457644000649452, 0.05163181200623512, 0.05393284559249878, 0.06143203005194664, -0.016194017603993416, 0.003022474702447653, -0.017678644508123398, -0.03299912065267563, 0.08194497227668762, 0.0631655752658844, -0.01829768903553486, -0.03816881403326988, -0.02140445075929165, -0.03191419318318367, -0.11290194094181061, 0.05504627525806427, -0.044092077761888504, -0.036628562957048416, 0.03252893313765526, 0.056840747594833374, 0.08412913233041763, 0.04007479175925255]"
대상포진,사람 몸의 신경절에 잠복상태로 있던 수두-대상포진 바이러스가 다시 활성화되면서 발생하는 질병. [정의] 대상포진은 수두-대상포진 바이러스가 몸 속에 잠복상태로 존재하고 있다가 다시 활성화되...,https://terms.naver.com/entry.naver?docId=926581&cid=51007&categoryId=51007,"[0.07400939613580704, -0.016401441767811775, -0.039907313883304596, -0.12271608412265778, 0.06553620845079422, 0.03904229402542114, 0.042767781764268875, 0.03883370757102966, 0.14113305509090424, 0.04756569117307663, 0.007655419409275055, -0.030498044565320015, 0.05317253619432449, 0.0004270203353371471, -0.03962167724967003, 0.043899454176425934, 0.08521981537342072, -0.07784666866064072, -0.036522965878248215, -0.020885106176137924, -0.007967342622578144, 0.003195335390046239, -0.054627690464258194, 0.07394668459892273, 0.1265871226787567, 0.0826612338423729, -0.008934014476835728, 0.017073877155780792, 0.06419357657432556, -0.019879024475812912, -0.07548370957374573, -0.04004952311515808, -0.017501207068562508, -0.0721130296587944, 0.08236294239759445, 0.04383235052227974, -0.03301249444484711, -0.033716101199388504, 0.031141720712184906, -0.0741167813539505, 0.04143746569752693, -0.014486272819340229, 0.012831446714699268, 0.12580925226211548, 0.051361337304115295, 0.03618200123310089, -0.037866171449422836, 0.044588588178157806, -0.013617734424769878, -0.021856173872947693, -0.03868158161640167, 0.05298689380288124, 0.026557767763733864, 0.04473338648676872, 0.052207548171281815, -0.012996219098567963, -0.027182908728718758, -0.09695962816476822, -0.08849159628152847, 0.003930797800421715, 0.04576874524354935, -0.07091357558965683, 0.009515872225165367, 0.045175354927778244, 0.0829562321305275, 0.031817786395549774, 0.03312796726822853, 0.051738906651735306, 0.004753194283694029, -0.046629294753074646, -0.031634099781513214, 0.04563603177666664, 0.028385834768414497, -0.023978786543011665, 0.027628734707832336, 0.013111349195241928, 0.06023348122835159, -0.05729229375720024, 0.07495956122875214, -0.07704955339431763, -0.034093137830495834, -0.0401676706969738, -0.09566532075405121, 0.002528985496610403, -0.06460051238536835, 0.09039215743541718, 0.01127297431230545, -0.058651119470596313, 0.04525095596909523, -0.010804482735693455, 0.06423773616552353, 0.05806770175695419, -0.04507792368531227, -0.031078843399882317, -0.04197455570101738, -0.0678040161728859, -0.03274582326412201, 0.030927415937185287, 0.039540570229291916, -0.016264617443084717, 0.06715575605630875, -0.054528892040252686, 0.05552983283996582, -0.039904411882162094, -0.038161277770996094, 0.017682796344161034, 0.0636608749628067, -0.04969387501478195, 0.038151293992996216, -0.0684070959687233, -0.06972954422235489, 0.03987062722444534, 0.05355361849069595, -0.0044104536063969135, -0.0970648005604744, 0.008949359878897667, 0.02467111311852932, -0.052166301757097244, 0.024228587746620178, -0.05232108011841774, 0.08366743475198746, -0.015808315947651863, -0.09015649557113647, -0.06309761852025986, -0.03378216549754143, -0.027829758822917938, 0.029570434242486954, 0.023742886260151863, -0.01219137478619814, 0.023211371153593063, 0.07109459489583969, -0.0069892252795398235, -0.02578210085630417, 0.023407606407999992, 0.02678791992366314, 0.021034494042396545, -0.04139294847846031, 0.0327349528670311, -0.04919109120965004, -0.05797147750854492, -0.043804068118333817, 0.0759332999587059, -0.00891906674951315, 0.05074204504489899, 0.08948298543691635, 0.04055589810013771, 0.08138906955718994, -0.013565633445978165, 0.06935373693704605, -0.009643793106079102, 0.042388416826725006, 0.003612078260630369, 0.06679549068212509, 0.02954394556581974, 0.06537363678216934, -0.017208591103553772, -0.013625487685203552, -0.0394296832382679, 0.04227027669548988, 0.05610423535108566, -0.027553677558898926, -0.060873907059431076, -0.0607195720076561, -0.0005063596763648093, -0.06024709343910217, -0.10410163551568985, 0.017467999830842018, 0.05597999319434166, -0.03479159623384476, -0.08334805071353912, -0.014097503386437893, 0.06480910629034042, -0.06563564389944077, 0.05819592624902725, -0.01965002901852131, 0.10596220940351486, -0.08093076944351196, 0.0810624286532402, 0.034282468259334564, 0.03738764300942421, -0.040860921144485474, -0.0306254755705595, -0.051718611270189285, -0.04644821956753731, -0.08942251652479172, -0.03694784641265869, -0.097943514585495, 0.028767669573426247, 0.04318365827202797, -0.03151004761457443, -0.015411408618092537, 0.026307590305805206, -0.04423365741968155, -0.08453937619924545, -0.05558817833662033, 0.023523394018411636, -0.016582122072577477, 0.030935730785131454, 0.0625157281756401, -0.029667165130376816, 0.012618065811693668, -0.06173349916934967, -0.00014931175974197686, 0.05074526369571686, 0.01289635244756937, 0.002708203624933958, -0.011141826398670673, 0.021417880430817604, -0.057831935584545135, 0.02446329966187477, 0.03024812787771225, -0.03101310133934021, -0.09152152389287949, 0.05910859629511833, -0.05437039956450462, -0.04680561274290085, -0.04206063225865364, 0.07639048993587494, -0.07221022993326187, 0.014784530736505985, -0.006734514143317938, -0.019724665209650993, -0.041957154870033264, -0.08512945473194122, -0.03614073246717453, 0.04670485854148865, 0.05002368614077568, -0.04936276003718376, -0.03271130099892616, 0.02244739420711994, -0.07229753583669662, -0.013981776311993599, -0.0048507568426430225, -0.06311754137277603, -0.09346987307071686, -0.06994272768497467, 0.040027350187301636, 0.011725224554538727, 0.07273314148187637, -0.049972131848335266, -0.004978956654667854, -0.0491863377392292, 0.05159129202365875, -0.060096628963947296, 0.024427110329270363, -0.03814675658941269, -0.007700054440647364, 0.037835076451301575, 0.01243084017187357, 0.044824425131082535, 0.04239838197827339, -0.05008842051029205, -0.047214340418577194, -0.0914902538061142, -0.0549103207886219, 0.07681988179683685, 0.06996247172355652, 0.07743646949529648, -0.05404387041926384, 0.01774178259074688, 0.05615886300802231, -0.006369477137923241, 0.07586856186389923, 0.040589381009340286, 0.03880823776125908, 0.004841347225010395, -0.032179683446884155, 0.01518345344811678, 0.0014356939354911447, -0.007243538741022348, 0.01238230336457491, 0.049343883991241455, 0.033055420964956284, -0.07416877150535583, -0.015725452452898026, -0.004982763435691595, 0.05231054872274399, 0.04333581030368805, -0.042044609785079956, -0.043006185442209244, 0.030284296721220016, 0.01239744108170271, 0.096688412129879, 0.06557103991508484, 0.02692934311926365, 0.01341861393302679, -0.05863940343260765, 0.04750058054924011, -0.010137231089174747, -0.04596884548664093, -0.0019379245350137353, -0.02802952378988266, 0.04530630633234978, -0.09902544319629669, 0.06256096065044403, 0.03538132831454277, 0.011321200989186764, 0.06483946740627289, -0.0011367787374183536, 0.035677336156368256, -0.009841060265898705, -0.08032958954572678, 0.010935718193650246, 0.07859129458665848, -0.1064687967300415, -0.006285625044256449, -0.028825810179114342, 0.003939854446798563, 0.012638535350561142, -0.011280869133770466, 0.07032883912324905, 0.06349090486764908, -0.02658250369131565, -0.07680365443229675, 0.05990054830908775, 0.05605791136622429, -0.04390237107872963, 0.0852150171995163, -0.09010974317789078, -0.03941193222999573, -0.03160955011844635, -0.06130502372980118, 0.0031971714925020933, -0.06080644205212593, 0.04355747252702713, 0.029353177174925804, -0.06380042433738708, -0.009488699957728386, 0.029958471655845642, -0.020959779620170593, 0.03664957731962204, -0.08202937990427017, -0.018142107874155045, 0.046046845614910126, -0.035309795290231705, -0.048903897404670715, -0.007434468250721693, 0.04749139025807381, -0.03233492374420166, -0.032978735864162445, 0.03097941167652607, 0.015723103657364845, -0.08229102939367294, 0.04094800353050232, -0.06126890704035759, -0.0691867545247078, 0.05793647840619087, -0.07476327568292618, -0.08384186774492264, 0.03845476731657982, -0.031080378219485283, -0.08315609395503998, -0.019757840782403946, 0.037463437765836716, -0.0359610989689827, 0.03891420364379883, -0.010614504106342793, -0.0429205447435379, 0.03220636770129204, -0.007609113119542599, -0.07857704162597656, -0.04217996820807457, 0.07980495691299438, 0.0678240954875946, 0.06061985343694687, 0.007334045600146055, 0.019130848348140717, 0.013174152933061123, 0.047356657683849335, -0.024426553398370743, 0.06760987639427185, 0.08133469521999359, -0.06478462368249893, -0.029468992725014687, -0.013381922617554665, 0.002326583955436945, -0.0690009593963623, 0.06441909074783325, 0.011275076307356358, -0.05870482325553894, 0.058678653091192245, 0.020656123757362366, 0.057382047176361084, 0.0032337799202650785]"
횡문근융해증,골격근의 파괴로 인해 발생한 물질에 의해서 여러 문제를 일으키는 질환. [정의] 횡문근융해증은 근육이 괴사되면서 세포 안에 있는 근육 성분이 혈액으로 방출되면서 나타나는 증후군이다. 근육 세...,https://terms.naver.com/entry.naver?docId=6226078&cid=51007&categoryId=51007,"[0.08574029803276062, -0.05046027526259422, -0.07643435895442963, -0.053099364042282104, 0.060097482055425644, 0.008321370929479599, 0.005685912910848856, 0.09318231791257858, 0.10120934993028641, 0.02032511867582798, 0.005293646827340126, 0.006458981893956661, 0.0297422893345356, -0.019858691841363907, -0.04459827020764351, 0.06095708906650543, 0.08905159682035446, -0.10083439201116562, -0.013047057203948498, -0.02605271525681019, -0.027114905416965485, 0.014829514548182487, -0.06941879540681839, 0.13195094466209412, 0.1026889756321907, 0.049483731389045715, -0.008569504134356976, 0.04454835131764412, 0.06267537921667099, -0.030750274658203125, -0.025939445942640305, -0.006076472345739603, -0.015445074066519737, -0.03401932120323181, 0.07829249650239944, 0.043762095272541046, -0.021218275651335716, -0.034341514110565186, 0.018243424594402313, -0.05037609115242958, 0.061926767230033875, 0.01474754884839058, 0.031819336116313934, 0.12292768061161041, 0.03247610107064247, 0.08487140387296677, -0.025039631873369217, 0.012527762912213802, -0.03909794241189957, -0.013102500699460506, -0.040219906717538834, 0.04333501309156418, -0.0008514175424352288, 0.0453961119055748, 0.06534426659345627, -0.06534863263368607, -0.06379685550928116, -0.09132421761751175, -0.06303862482309341, 0.04083027318120003, 0.036999717354774475, -0.02601742185652256, 0.012543226592242718, 0.0485999695956707, 0.07948725670576096, 0.06014830991625786, 0.041676465421915054, 0.05982471629977226, -0.014609277248382568, -0.06480681896209717, -0.032032862305641174, 0.03247694671154022, 0.014957881532609463, -0.015589924529194832, 0.02253715693950653, 0.05733610317111015, 0.012891468591988087, -0.09026949107646942, 0.07298841327428818, -0.0871349424123764, -0.04362603649497032, -0.04536203294992447, -0.03798626363277435, 0.00607606815174222, -0.07366355508565903, 0.08866226673126221, 0.049579862505197525, -0.059429287910461426, 0.033364467322826385, -0.03995531052350998, 0.08821871876716614, 0.0698564276099205, -0.0699605867266655, -0.041892312467098236, -0.06588948518037796, -0.09527900815010071, -0.0752701535820961, 0.030363302677869797, 0.056858524680137634, -0.02364303730428219, 0.05381699651479721, -0.03052450902760029, 0.04962324723601341, -0.06938858330249786, 0.005706847179681063, 0.05516520515084267, 0.006499012466520071, -0.03577696532011032, 0.027167420834302902, -0.058829497545957565, -0.06829051673412323, 0.05741540715098381, 0.04851892217993736, -0.0015441968571394682, -0.04662328213453293, -0.008989887312054634, 0.01337024848908186, -0.033589575439691544, 0.0589778833091259, -0.034638624638319016, 0.09374949336051941, -0.012481261976063251, -0.06807266920804977, -0.08951060473918915, -0.013741825707256794, -0.01146935299038887, -0.023040063679218292, 0.019056471064686775, 0.01864284835755825, 0.00021616842423100024, 0.06520465016365051, 0.01165313646197319, 0.02042236737906933, 0.05011012405157089, 0.004255541600286961, 0.0746435821056366, -0.03214217349886894, 0.0010716686956584454, -0.06326112151145935, -0.041622526943683624, -0.05142360180616379, 0.0716324970126152, -0.04704989865422249, 0.05473883077502251, 0.06573782116174698, 0.004705289378762245, 0.11299192905426025, -0.0014701347099617124, 0.07678624987602234, -0.028672682121396065, 0.050880830734968185, -0.04507550597190857, 0.03824203833937645, 0.003087262623012066, 0.06268598884344101, -0.03645562380552292, -0.024554794654250145, -0.01672220788896084, -0.01726009137928486, 0.08761472254991531, -0.08236323297023773, -0.052410971373319626, -0.05181489512324333, -0.039743464440107346, -0.038117315620183945, -0.13357676565647125, 0.011758618988096714, 0.059977512806653976, -0.029754338786005974, -0.06370997428894043, -0.021579990163445473, 0.05043906718492508, -0.024766337126493454, 0.06653150171041489, 0.00236350204795599, 0.05208120867609978, -0.03410438448190689, 0.040511202067136765, 0.06324265897274017, 0.043835047632455826, -0.042011793702840805, -0.03847075626254082, -0.10198252648115158, -0.07880774140357971, -0.10497642308473587, -0.06990135461091995, -0.08457686752080917, 0.023527860641479492, 0.07497304677963257, -0.03824334591627121, -0.007327893748879433, 0.03444395214319229, -0.049740832298994064, -0.09728512912988663, -0.03265954181551933, 0.025021925568580627, -0.07524698227643967, 0.040742307901382446, 0.09016872197389603, -0.004922845400869846, 0.030041057616472244, -0.03258701041340828, 0.009406384080648422, 0.03153781592845917, 0.049051277339458466, -0.04880758002400398, -0.02963085100054741, 0.032315000891685486, -0.04879355430603027, 0.016596920788288116, 0.030167236924171448, -0.03570614010095596, -0.07793452590703964, 0.0841265395283699, -0.08533722907304764, -0.06991224735975266, -0.009523093700408936, 0.02955622784793377, -0.06685030460357666, 0.0008604662143625319, -0.01417556218802929, -0.021125664934515953, -0.0194614976644516, -0.07673671096563339, -0.007556911092251539, 0.06621117889881134, 0.06443729251623154, -0.060139723122119904, -0.03288451209664345, 0.037430282682180405, -0.07897579669952393, -0.008159010671079159, 0.004852512385696173, -0.036918796598911285, -0.06464404612779617, -0.05724731460213661, 0.019857071340084076, 0.04090403392910957, 0.02588200382888317, -0.056861162185668945, -0.015088960528373718, -0.05944528058171272, 0.07080810517072678, -0.07036834955215454, 0.03281121328473091, -0.060423608869314194, -0.023019205778837204, 0.0680471882224083, -0.014036387205123901, 0.03963541239500046, 0.02796124666929245, -0.10222768038511276, -0.027048645541071892, -0.0998787209391594, -0.03950335457921028, 0.07464008778333664, 0.04293571040034294, 0.057222653180360794, -0.06881638616323471, 0.014368284493684769, 0.030278218910098076, -0.010579175315797329, 0.11164750158786774, 0.02093743160367012, 0.006878889165818691, -0.011011926457285881, -0.018295813351869583, 0.021340008825063705, -0.04125174507498741, 0.02256571501493454, -0.027863848954439163, 0.043741244822740555, 0.002535071922466159, -0.07693236321210861, -0.001392776845023036, -0.037427302449941635, 0.04615373909473419, 0.051421064883470535, -0.02620786987245083, -0.03846512362360954, -0.0008217355352826416, -0.008290945552289486, 0.09272414445877075, 0.05591535195708275, 0.054425131529569626, 0.0029125786386430264, -0.03693138435482979, 0.043900590389966965, -0.01761140674352646, -0.07482670247554779, -0.03076961450278759, -0.010755030438303947, 0.025237707421183586, -0.0907110795378685, 0.08245757222175598, 0.04403607174754143, 0.008883590810000896, 0.06329762190580368, -0.04407435655593872, 0.0070528434589505196, 0.005586217623203993, -0.05334891006350517, -0.008880901150405407, 0.06479495018720627, -0.0676836296916008, -0.011592742055654526, -0.03924029320478439, -0.016039643436670303, 0.0071147652342915535, 0.0009636147296987474, 0.08873382210731506, 0.0426425002515316, -0.04667876288294792, -0.11678935587406158, 0.028036965057253838, 0.03494584932923317, -0.03445848450064659, 0.104139044880867, -0.07408798485994339, -0.056207992136478424, -0.020138131454586983, -0.043690599501132965, 0.022745665162801743, -0.054833631962537766, 0.049609407782554626, 0.013920615427196026, -0.016884194687008858, -0.049090173095464706, 0.03454797342419624, -0.019964370876550674, 0.058125998824834824, -0.04272492602467537, -0.021145299077033997, 0.04017086699604988, -0.04736391827464104, -0.019062485545873642, -0.02772333286702633, -0.016649192199110985, -0.025226838886737823, 0.000988381216302514, 0.013692112639546394, 0.02765192650258541, -0.039354339241981506, 0.03656543418765068, -0.05223506689071655, -0.07016226649284363, 0.06527621299028397, -0.012863674201071262, -0.07917997986078262, 0.07498785853385925, 0.012256933376193047, -0.041358429938554764, 0.013516134582459927, 0.047144319862127304, -0.011689653620123863, 0.006743937265127897, -0.03412843123078346, -0.04802960529923439, 0.058228008449077606, 0.013113101944327354, -0.06248600780963898, -0.048685330897569656, 0.03842604160308838, 0.02465387061238289, 0.04097328335046768, 0.05357933044433594, 0.03379369527101517, 0.01604595221579075, 0.034530818462371826, -0.03945796191692352, 0.06726684421300888, 0.05956970155239105, -0.02024070732295513, -0.029467321932315826, -0.0028428861405700445, 0.030754363164305687, -0.0930420309305191, 0.03595414385199547, -0.013665130361914635, 0.004805553704500198, 0.035637032240629196, 0.06747642904520035, 0.047781798988580704, 0.049051325768232346]"
